timestamp,open,high,low,close,volume
1759975080000,122488.60000000000582076609132,122520.1999999999970896169543,122488.5,122496.60000000000582076609132,52.94800000000000039790393201
1759975140000,122496.60000000000582076609132,122496.60000000000582076609132,122496.5,122496.60000000000582076609132,20.800999999999998379962562462
1759975200000,122496.5,122496.60000000000582076609132,122463.60000000000582076609132,122465,75.921999999999997044142219215
1759975260000,122465,122465.10000000000582076609132,122343.89999999999417923390863,122343.89999999999417923390863,85.26300000000000522959453517
1759975320000,122343.89999999999417923390863,122344,122228,122239.30000000000291038304566,159.2179999999999893134372541
1759975380000,122239.30000000000291038304566,122302.5,122219.60000000000582076609132,122278.10000000000582076609132,88.34300000000000352429196934
1759975440000,122278.1999999999970896169543,122278.1999999999970896169543,122250,122250.10000000000582076609132,14.061999999999999388933247241
1759975500000,122250,122250.10000000000582076609132,122109.1999999999970896169543,122165.39999999999417923390863,366.90499999999997271515894675
1759975560000,122165.39999999999417923390863,122228.39999999999417923390863,122165.39999999999417923390863,122228.39999999999417923390863,97.49800000000000466116034656
1759975620000,122228.39999999999417923390863,122228.39999999999417923390863,122130.80000000000291038304566,122130.89999999999417923390863,42.713000000000000966338120615
1759975680000,122130.80000000000291038304566,122130.80000000000291038304566,122004,122060.30000000000291038304566,274.79199999999997316990629765
1759975740000,122060.30000000000291038304566,122172.39999999999417923390863,122015.39999999999417923390863,122172.39999999999417923390863,287.084999999999979536369210
1759975800000,122172.39999999999417923390863,122229.60000000000582076609132,122159.60000000000582076609132,122203.6999999999970896169543,65.70199999999999818101059644
1759975860000,122203.6999999999970896169543,122203.6999999999970896169543,122126.80000000000291038304566,122165.60000000000582076609132,42.74499999999999744204615125
1759975920000,122165.60000000000582076609132,122222.80000000000291038304566,122164.60000000000582076609132,122222.6999999999970896169543,31.905999999999998806288203915
1759975980000,122222.60000000000582076609132,122222.89999999999417923390863,122202.39999999999417923390863,122214.30000000000291038304566,33.893000000000000682121026317
1759976040000,122214.39999999999417923390863,122256.6999999999970896169543,122214.10000000000582076609132,122214.1999999999970896169543,83.53600000000000136424205263
1759976100000,122214.1999999999970896169543,122276.6999999999970896169543,122210,122276.60000000000582076609132,88.96299999999999386091076301
1759976160000,122276.6999999999970896169543,122276.6999999999970896169543,122165.89999999999417923390863,122166,26.03399999999999891997504164
1759976220000,122165.89999999999417923390863,122165.89999999999417923390863,122126.10000000000582076609132,122126.10000000000582076609132,73.05500000000000682121026328
1759976280000,122126.10000000000582076609132,122126.10000000000582076609132,121950.10000000000582076609132,121981.30000000000291038304566,339.17899999999997362465364852
1759976340000,121981.30000000000291038304566,121981.30000000000291038304566,121950.10000000000582076609132,121970.5,82.81600000000000250111042985
1759976400000,121970.39999999999417923390863,122000,121970.39999999999417923390863,121999.89999999999417923390863,91.20399999999999351985024985
1759976460000,122000,122059.89999999999417923390863,121999.89999999999417923390863,122057.60000000000582076609132,69.153000000000005798028723785
1759976520000,122057.6999999999970896169543,122057.6999999999970896169543,121981.80000000000291038304566,121983.39999999999417923390863,59.85499999999999687361196264
1759976580000,121983.60000000000582076609132,122004.89999999999417923390863,121960.89999999999417923390863,121997.39999999999417923390863,47.951999999999998181010596445
1759976640000,121997.39999999999417923390863,122011.80000000000291038304566,121970.30000000000291038304566,121998.10000000000582076609132,46.253999999999997783106664415
1759976700000,121998.10000000000582076609132,122043,121987.80000000000291038304566,122036.6999999999970896169543,52.776000000000003353761712765
1759976760000,122036.6999999999970896169543,122036.6999999999970896169543,122000,122000,33.674999999999997157829056945
1759976820000,122000.10000000000582076609132,122000.10000000000582076609132,121950,121950,68.513000000000005229594535175
1759976880000,121950,121995.60000000000582076609132,121907,121963.10000000000582076609132,133.63900000000001000444171946
1759976940000,121963,121983.89999999999417923390863,121937.80000000000291038304566,121956.30000000000291038304566,27.885000000000001563194018665
1759977000000,121956.30000000000291038304566,122044.1999999999970896169543,121951.10000000000582076609132,122044.1999999999970896169543,70.62600000000000477484718429
1759977060000,122044.1999999999970896169543,122070,122044.1999999999970896169543,122045.10000000000582076609132,49.734000000000001762145984665
1759977120000,122045,122048.5,121990,121990,35.030999999999998806288203915
1759977180000,121990.10000000000582076609132,122006.80000000000291038304566,121951.30000000000291038304566,121951.30000000000291038304566,64.43099999999999738520273238
1759977240000,121951.39999999999417923390863,121981.6999999999970896169543,121951.10000000000582076609132,121955.30000000000291038304566,76.23099999999999454303178935
1759977300000,121955.1999999999970896169543,121955.1999999999970896169543,121907,121917.1999999999970896169543,53.89000000000000056843418859
1759977360000,121917.1999999999970896169543,121917.1999999999970896169543,121850.10000000000582076609132,121865.89999999999417923390863,175.41999999999998749444785057
1759977420000,121865.80000000000291038304566,121878.60000000000582076609132,121858.10000000000582076609132,121878.60000000000582076609132,95.62999999999999545252649111
1759977480000,121878.5,121880.6999999999970896169543,121857.10000000000582076609132,121871.1999999999970896169543,63.73299999999999698729880035
1759977540000,121871.10000000000582076609132,121871.10000000000582076609132,121803.5,121848.80000000000291038304566,127.28000000000000113686837718
1759977600000,121848.80000000000291038304566,121848.80000000000291038304566,121798,121798,94.84999999999999431565811388
1759977660000,121798,121805.80000000000291038304566,121727,121745.89999999999417923390863,238.79400000000001114131009665
1759977720000,121745.80000000000291038304566,121745.89999999999417923390863,121618.80000000000291038304566,121639.80000000000291038304566,306.82400000000001227817847382
1759977780000,121639.80000000000291038304566,121737.6999999999970896169543,121535.10000000000582076609132,121725.39999999999417923390863,481.3990000000000009094947016
1759977840000,121725.30000000000291038304566,121726.10000000000582076609132,121621.1999999999970896169543,121636.5,184.93299999999999272404238578
1759977900000,121636.5,121768.89999999999417923390863,121636.5,121657.1999999999970896169543,191.03999999999999204192135941
1759977960000,121657.1999999999970896169543,121664.10000000000582076609132,121610.30000000000291038304566,121663.60000000000582076609132,79.10200000000000386535248251
1759978020000,121663.5,121678,121580.89999999999417923390863,121581.10000000000582076609132,196.04699999999999704414221916
1759978080000,121581,121581.10000000000582076609132,121545.6999999999970896169543,121557.89999999999417923390863,76.91200000000000613908923694
1759978140000,121557.89999999999417923390863,121635,121505,121596.5,259.630999999999971805664245
1759978200000,121596.5,121713.80000000000291038304566,121564.39999999999417923390863,121640.1999999999970896169543,126.93099999999999738520273237
1759978260000,121640.10000000000582076609132,121712.5,121639,121695.60000000000582076609132,79.73600000000000420641299567
1759978320000,121695.60000000000582076609132,121695.60000000000582076609132,121625,121646.39999999999417923390863,74.68999999999999772626324555
1759978380000,121646.39999999999417923390863,121646.39999999999417923390863,121551,121551,64.32599999999999340616341213
1759978440000,121550.89999999999417923390863,121550.89999999999417923390863,121500,121537.39999999999417923390863,151.4919999999999902229319559
1759978500000,121537.30000000000291038304566,121549.80000000000291038304566,121509,121544.39999999999417923390863,64.796999999999997044142219215
1759978560000,121544.30000000000291038304566,121610.30000000000291038304566,121411.80000000000291038304566,121444.39999999999417923390863,362.56000000000000227373675437
1759978620000,121444.30000000000291038304566,121513.1999999999970896169543,121440.89999999999417923390863,121513.10000000000582076609132,124.80899999999999749888957007
1759978680000,121513.1999999999970896169543,121593.39999999999417923390863,121502.10000000000582076609132,121560.80000000000291038304566,83.266999999999995907273842
1759978740000,121560.6999999999970896169543,121597.80000000000291038304566,121532.30000000000291038304566,121573.1999999999970896169543,55.38600000000000278532752416
1759978800000,121573.1999999999970896169543,121730.6999999999970896169543,121558.80000000000291038304566,121720,139.52500000000000568434188603
1759978860000,121720,121772,121719.89999999999417923390863,121730.39999999999417923390863,87.81000000000000227373675441
1759978920000,121730.30000000000291038304566,121840.6999999999970896169543,121730.30000000000291038304566,121779.6999999999970896169543,260.61799999999999499777914015
1759978980000,121779.6999999999970896169543,121779.6999999999970896169543,121676.10000000000582076609132,121676.1999999999970896169543,65.013000000000005229594535175
1759979040000,121676.1999999999970896169543,121790.39999999999417923390863,121676.1999999999970896169543,121790.39999999999417923390863,119.45600000000000306954461845
1759979100000,121790.39999999999417923390863,121808,121700,121751.6999999999970896169543,111.42900000000000204636307896
1759979160000,121751.60000000000582076609132,121888,121751.5,121859.89999999999417923390863,210.90399999999999636202119285
1759979220000,121860,121917.30000000000291038304566,121820.60000000000582076609132,121913.89999999999417923390863,399.16399999999998726707417505
1759979280000,121914,121920,121842.39999999999417923390863,121842.39999999999417923390863,73.12000000000000454747350885
1759979340000,121842.30000000000291038304566,121842.39999999999417923390863,121765,121792.6999999999970896169543,42.380000000000002557953848725
1759979400000,121792.80000000000291038304566,121810.6999999999970896169543,121786.39999999999417923390863,121810.6999999999970896169543,39.2659999999999982378540153
1759979460000,121810.60000000000582076609132,121827,121785,121803.6999999999970896169543,49.76700000000000301270119961
1759979520000,121803.60000000000582076609132,121868.6999999999970896169543,121803.60000000000582076609132,121853.5,67.341999999999998749444785035
1759979580000,121853.60000000000582076609132,121860.10000000000582076609132,121788.10000000000582076609132,121788.10000000000582076609132,56.851999999999996759925124925
1759979640000,121788.10000000000582076609132,121788.1999999999970896169543,121755,121766.6999999999970896169543,26.22200000000000130739863379
1759979700000,121766.80000000000291038304566,121829.89999999999417923390863,121766.6999999999970896169543,121800.89999999999417923390863,47.451999999999998181010596445
1759979760000,121800.89999999999417923390863,121912.6999999999970896169543,121800.89999999999417923390863,121887.89999999999417923390863,68.83599999999999852207110959
1759979820000,121887.89999999999417923390863,121920.10000000000582076609132,121878.39999999999417923390863,121895.39999999999417923390863,57.158999999999998919975041625
1759979880000,121895.30000000000291038304566,121924,121887.10000000000582076609132,121924,33.996999999999999886313162267
1759979940000,121924,121924,121870.10000000000582076609132,121892.89999999999417923390863,93.82299999999999329247657441
1759980000000,121893,121912.6999999999970896169543,121883.1999999999970896169543,121904.39999999999417923390863,41.984999999999999431565811375
1759980060000,121904.39999999999417923390863,121908,121890.80000000000291038304566,121895.60000000000582076609132,41.137000000000000454747350875
1759980120000,121895.60000000000582076609132,122080.6999999999970896169543,121895.60000000000582076609132,122042.30000000000291038304566,335.67500000000001136868377207
1759980180000,122042.30000000000291038304566,122050,121958.30000000000291038304566,121958.30000000000291038304566,65.42600000000000193267624125
1759980240000,121958.39999999999417923390863,122000,121950,121960.30000000000291038304566,86.03700000000000613908923693
1759980300000,121960.1999999999970896169543,121971.10000000000582076609132,121909.30000000000291038304566,121909.30000000000291038304566,39.225000000000001421085471507
1759980360000,121909.39999999999417923390863,121909.39999999999417923390863,121881.30000000000291038304566,121890,39.298000000000001818989403537
1759980420000,121890,121918.10000000000582076609132,121884.80000000000291038304566,121918.10000000000582076609132,23.914000000000001477928890375
1759980480000,121918.1999999999970896169543,121942.1999999999970896169543,121913.80000000000291038304566,121940.30000000000291038304566,51.656999999999996475708030625
1759980540000,121940.39999999999417923390863,121964.80000000000291038304566,121925,121927.30000000000291038304566,32.740999999999999658939486827
1759980600000,121927.39999999999417923390863,121978.80000000000291038304566,121923.10000000000582076609132,121923.1999999999970896169543,54.893000000000000682121026315
1759980660000,121923.1999999999970896169543,121939.39999999999417923390863,121923.10000000000582076609132,121939.30000000000291038304566,19.175000000000000710542735753
1759980720000,121939.39999999999417923390863,121942.60000000000582076609132,121926,121942.60000000000582076609132,37.621000000000002216893335562
1759980780000,121942.5,122033.30000000000291038304566,121942.5,121990.6999999999970896169543,78.888000000000005229594535175
1759980840000,121990.6999999999970896169543,122008.30000000000291038304566,121976.89999999999417923390863,122008.30000000000291038304566,25.611000000000000653699316892
1759980900000,122008.1999999999970896169543,122008.30000000000291038304566,121956.80000000000291038304566,121956.80000000000291038304566,21.271000000000000795807864042
1759980960000,121956.80000000000291038304566,122000,121956.80000000000291038304566,121982.5,38.683999999999997498889570115
1759981020000,121982.60000000000582076609132,122000,121947.10000000000582076609132,121999.89999999999417923390863,32.613999999999997214672475812
1759981080000,121999.89999999999417923390863,122000,121980.39999999999417923390863,121999.89999999999417923390863,23.925999999999998379962562462
1759981140000,122000,122000,121966.1999999999970896169543,121966.1999999999970896169543,17.975999999999999090505298222
1759981200000,121966.30000000000291038304566,122003,121966.1999999999970896169543,122003,26.75
1759981260000,122002.89999999999417923390863,122003,121962.6999999999970896169543,121962.6999999999970896169543,32.311999999999997612576407832
1759981320000,121962.80000000000291038304566,121962.80000000000291038304566,121926.10000000000582076609132,121933.60000000000582076609132,65.819999999999993178789736685
1759981380000,121933.60000000000582076609132,121933.60000000000582076609132,121904.6999999999970896169543,121904.80000000000291038304566,33.737999999999999545252649102
1759981440000,121904.89999999999417923390863,121904.89999999999417923390863,121841.89999999999417923390863,121852.39999999999417923390863,40.054000000000002046363078975
1759981500000,121852.30000000000291038304566,121944.80000000000291038304566,121843.39999999999417923390863,121944.80000000000291038304566,122.41299999999999670308170605
1759981560000,121944.80000000000291038304566,121950,121889.5,121889.60000000000582076609132,48.01700000000000301270119961
1759981620000,121889.5,121921.1999999999970896169543,121889.5,121921.10000000000582076609132,34.758000000000002671640686445
1759981680000,121921.1999999999970896169543,121966.30000000000291038304566,121921.10000000000582076609132,121966.1999999999970896169543,26.388000000000001676880856382
1759981740000,121966.1999999999970896169543,121966.30000000000291038304566,121929.89999999999417923390863,121961.1999999999970896169543,37.37400000000000233058017328
1759981800000,121961.1999999999970896169543,122000,121958.89999999999417923390863,121959,63.57900000000000062527760744
1759981860000,121958.89999999999417923390863,121959,121929.1999999999970896169543,121929.30000000000291038304566,19.506000000000000227373675438
1759981920000,121929.30000000000291038304566,121985.6999999999970896169543,121929.1999999999970896169543,121961.30000000000291038304566,24.080999999999999516830939672
1759981980000,121961.30000000000291038304566,121961.30000000000291038304566,121956,121960.10000000000582076609132,6.833000000000000184741111295
1759982040000,121960,121985.6999999999970896169543,121960,121985.6999999999970896169543,11.16999999999999992894572642
1759982100000,121985.60000000000582076609132,122000,121971.5,121982.60000000000582076609132,22.460999999999998522071109612
1759982160000,121982.6999999999970896169543,121986.39999999999417923390863,121982.60000000000582076609132,121986.39999999999417923390863,11.083000000000000184741111293
1759982220000,121986.39999999999417923390863,121998.6999999999970896169543,121976.6999999999970896169543,121977.30000000000291038304566,28.765000000000000568434188602
1759982280000,121977.39999999999417923390863,121993.1999999999970896169543,121974.60000000000582076609132,121974.6999999999970896169543,18.118999999999999772626324551
